schid,nttkreadsch,nttkreaddist,nttkreadstate,nttkmathschool,nttkmathdist,nttkmathstate,nttkscischool,nttkscidist,nttkscistate
150162990252093,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252094,0.5,0.9,0.6,0.5,0.8,0.5,1.5,1.1,0.7
150162990252095,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252096,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252097,0.8,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252098,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252100,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252101,1.1,0.9,0.6,1.1,0.8,0.5,0.6,1.1,0.7
150162990252102,0.3,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252103,1.0,0.9,0.6,1.0,0.8,0.5,0.0,1.1,0.7
150162990252104,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252105,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252106,0.5,0.9,0.6,0.7,0.8,0.5,0.4,1.1,0.7
150162990252107,0.2,0.9,0.6,0.2,0.8,0.5,0.8,1.1,0.7
150162990252108,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252109,0.3,0.9,0.6,0.3,0.8,0.5,0.0,1.1,0.7
150162990252110,0.5,0.9,0.6,0.5,0.8,0.5,0.0,1.1,0.7
150162990252112,16.2,0.9,0.6,16.2,0.8,0.5,15.0,1.1,0.7
150162990252113,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252118,0.4,0.9,0.6,0.4,0.8,0.5,1.2,1.1,0.7
150162990252119,0.4,0.9,0.6,0.4,0.8,0.5,0.6,1.1,0.7
150162990252120,0.2,0.9,0.6,0.2,0.8,0.5,0.7,1.1,0.7
150162990252122,0.5,0.9,0.6,0.5,0.8,0.5,0.0,1.1,0.7
150162990252123,0.4,0.9,0.6,0.4,0.8,0.5,0.0,1.1,0.7
150162990252126,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252127,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252128,2.3,0.9,0.6,2.3,0.8,0.5,10.6,1.1,0.7
150162990252129,0.4,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252130,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252132,0.0,0.9,0.6,0.0,0.8,0.5,1.6,1.1,0.7
150162990252133,0.8,0.9,0.6,0.8,0.8,0.5,1.0,1.1,0.7
150162990252134,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252135,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252136,0.6,0.9,0.6,0.6,0.8,0.5,0.0,1.1,0.7
150162990252138,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252139,0.3,0.9,0.6,0.3,0.8,0.5,0.0,1.1,0.7
150162990252141,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252142,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252145,1.1,0.9,0.6,0.6,0.8,0.5,0.0,1.1,0.7
150162990252147,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252148,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252149,0.4,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
15016299025214C,3.2,0.9,0.6,0.4,0.8,0.5,7.8,1.1,0.7
150162990252150,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252153,1.2,0.9,0.6,0.6,0.8,0.5,0.8,1.1,0.7
150162990252154,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252155,18.7,0.9,0.6,19.0,0.8,0.5,18.3,1.1,0.7
150162990252158,0.0,0.9,0.6,0.2,0.8,0.5,0.0,1.1,0.7
150162990252159,0.0,0.9,0.6,0.0,0.8,0.5,2.1,1.1,0.7
15016299025215C,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252160,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252161,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252167,0.3,0.9,0.6,0.3,0.8,0.5,0.0,1.1,0.7
150162990252169,0.3,0.9,0.6,0.3,0.8,0.5,2.0,1.1,0.7
150162990252172,66.1,0.9,0.6,69.5,0.8,0.5,69.4,1.1,0.7
150162990252173,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252175,0.2,0.9,0.6,0.2,0.8,0.5,0.0,1.1,0.7
150162990252177,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252179,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
15016299025217C,0.9,0.9,0.6,0.3,0.8,0.5,0.0,1.1,0.7
150162990252180,1.0,0.9,0.6,0.7,0.8,0.5,1.2,1.1,0.7
150162990252181,0.4,0.9,0.6,0.2,0.8,0.5,0.3,1.1,0.7
150162990252182,0.2,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252183,0.0,0.9,0.6,0.0,0.8,0.5,0.9,1.1,0.7
150162990252184,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252185,0.5,0.9,0.6,0.1,0.8,0.5,1.4,1.1,0.7
150162990252187,0.2,0.9,0.6,0.0,0.8,0.5,1.4,1.1,0.7
15016299025218C,0.3,0.9,0.6,0.3,0.8,0.5,0.0,1.1,0.7
150162990252190,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252191,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252192,4.2,0.9,0.6,1.1,0.8,0.5,0.0,1.1,0.7
150162990252193,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252194,0.3,0.9,0.6,0.3,0.8,0.5,1.2,1.1,0.7
150162990252195,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252198,1.7,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
15016299025219C,0.4,0.9,0.6,0.4,0.8,0.5,1.1,1.1,0.7
150162990252202,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252203,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252204,1.4,0.9,0.6,1.4,0.8,0.5,3.2,1.1,0.7
150162990252206,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252207,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252209,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
15016299025220C,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252210,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252211,0.9,0.9,0.6,0.3,0.8,0.5,1.1,1.1,0.7
150162990252212,6.5,0.9,0.6,6.1,0.8,0.5,6.3,1.1,0.7
150162990252213,0.8,0.9,0.6,0.9,0.8,0.5,0.0,1.1,0.7
150162990252214,0.2,0.9,0.6,0.2,0.8,0.5,0.6,1.1,0.7
150162990252215,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
15016299025221C,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252220,0.5,0.9,0.6,0.5,0.8,0.5,0.7,1.1,0.7
150162990252222,1.2,0.9,0.6,0.9,0.8,0.5,6.4,1.1,0.7
150162990252223,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252224,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252226,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252227,1.0,0.9,0.6,0.8,0.8,0.5,0.8,1.1,0.7
150162990252229,0.3,0.9,0.6,0.3,0.8,0.5,1.0,1.1,0.7
15016299025222C,0.0,0.9,0.6,0.4,0.8,0.5,1.0,1.1,0.7
150162990252230,0.7,0.9,0.6,0.7,0.8,0.5,0.0,1.1,0.7
150162990252231,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252232,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252235,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252236,1.2,0.9,0.6,1.6,0.8,0.5,1.9,1.1,0.7
150162990252239,0.0,0.9,0.6,0.0,0.8,0.5,0.5,1.1,0.7
15016299025223C,0.0,0.9,0.6,0.0,0.8,0.5,1.0,1.1,0.7
150162990252240,0.5,0.9,0.6,0.5,0.8,0.5,2.2,1.1,0.7
150162990252241,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252242,0.4,0.9,0.6,0.4,0.8,0.5,1.2,1.1,0.7
150162990252244,0.9,0.9,0.6,0.9,0.8,0.5,0.0,1.1,0.7
150162990252246,0.6,0.9,0.6,0.3,0.8,0.5,0.0,1.1,0.7
150162990252247,0.4,0.9,0.6,0.4,0.8,0.5,0.6,1.1,0.7
150162990252249,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
15016299025224C,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252252,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252254,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252255,0.5,0.9,0.6,0.5,0.8,0.5,0.0,1.1,0.7
150162990252256,0.2,0.9,0.6,0.2,0.8,0.5,0.0,1.1,0.7
150162990252257,0.4,0.9,0.6,0.4,0.8,0.5,0.0,1.1,0.7
150162990252258,0.0,0.9,0.6,0.0,0.8,0.5,1.2,1.1,0.7
150162990252259,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
15016299025225C,0.3,0.9,0.6,0.3,0.8,0.5,0.0,1.1,0.7
150162990252260,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252263,0.0,0.9,0.6,0.0,0.8,0.5,1.1,1.1,0.7
150162990252265,0.5,0.9,0.6,0.3,0.8,0.5,0.0,1.1,0.7
150162990252266,0.0,0.9,0.6,0.4,0.8,0.5,0.0,1.1,0.7
150162990252267,1.4,0.9,0.6,1.4,0.8,0.5,2.3,1.1,0.7
150162990252268,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252269,0.3,0.9,0.6,0.3,0.8,0.5,0.0,1.1,0.7
15016299025226C,0.4,0.9,0.6,0.4,0.8,0.5,0.0,1.1,0.7
150162990252270,0.7,0.9,0.6,0.7,0.8,0.5,3.8,1.1,0.7
150162990252273,0.5,0.9,0.6,0.5,0.8,0.5,0.0,1.1,0.7
150162990252275,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252276,1.1,0.9,0.6,0.6,0.8,0.5,1.7,1.1,0.7
15016299025227C,0.5,0.9,0.6,0.5,0.8,0.5,0.0,1.1,0.7
150162990252280,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252281,0.0,0.9,0.6,0.3,0.8,0.5,0.0,1.1,0.7
150162990252283,0.3,0.9,0.6,0.3,0.8,0.5,0.0,1.1,0.7
150162990252284,0.0,0.9,0.6,0.0,0.8,0.5,1.2,1.1,0.7
150162990252285,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252287,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252288,3.6,0.9,0.6,4.0,0.8,0.5,1.0,1.1,0.7
150162990252289,0.4,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
15016299025228C,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252290,5.0,0.9,0.6,5.0,0.8,0.5,2.2,1.1,0.7
150162990252292,0.0,0.9,0.6,0.7,0.8,0.5,2.1,1.1,0.7
150162990252293,1.7,0.9,0.6,1.7,0.8,0.5,0.0,1.1,0.7
150162990252294,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252296,0.2,0.9,0.6,0.2,0.8,0.5,0.0,1.1,0.7
150162990252299,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
15016299025229C,26.6,0.9,0.6,26.1,0.8,0.5,46.0,1.1,0.7
150162990252300,0.0,0.9,0.6,0.0,0.8,0.5,1.1,1.1,0.7
150162990252303,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252304,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252306,0.0,0.9,0.6,0.3,0.8,0.5,0.8,1.1,0.7
150162990252309,0.0,0.9,0.6,0.0,0.8,0.5,1.3,1.1,0.7
15016299025230C,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252311,0.0,0.9,0.6,0.3,0.8,0.5,0.0,1.1,0.7
150162990252313,0.0,0.9,0.6,0.0,0.8,0.5,1.2,1.1,0.7
150162990252314,0.2,0.9,0.6,0.2,0.8,0.5,1.7,1.1,0.7
150162990252315,0.0,0.9,0.6,0.0,0.8,0.5,0.8,1.1,0.7
150162990252316,0.6,0.9,0.6,0.6,0.8,0.5,0.0,1.1,0.7
150162990252317,0.4,0.9,0.6,0.4,0.8,0.5,0.8,1.1,0.7
150162990252319,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
15016299025231C,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252321,0.3,0.9,0.6,0.3,0.8,0.5,0.0,1.1,0.7
150162990252323,0.3,0.9,0.6,0.1,0.8,0.5,0.3,1.1,0.7
150162990252324,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252326,2.3,0.9,0.6,1.7,0.8,0.5,5.3,1.1,0.7
150162990252328,0.0,0.9,0.6,0.4,0.8,0.5,1.0,1.1,0.7
15016299025232C,0.0,0.9,0.6,0.0,0.8,0.5,1.0,1.1,0.7
150162990252330,0.3,0.9,0.6,0.3,0.8,0.5,0.4,1.1,0.7
150162990252331,0.0,0.9,0.6,0.0,0.8,0.5,1.9,1.1,0.7
150162990252334,0.4,0.9,0.6,0.4,0.8,0.5,0.0,1.1,0.7
150162990252337,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252339,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
15016299025233C,0.0,0.9,0.6,0.0,0.8,0.5,,,
150162990252341,0.3,0.9,0.6,0.5,0.8,0.5,0.8,1.1,0.7
150162990252344,0.4,0.9,0.6,0.4,0.8,0.5,0.0,1.1,0.7
150162990252345,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252346,0.4,0.9,0.6,0.4,0.8,0.5,0.6,1.1,0.7
150162990252349,0.5,0.9,0.6,0.2,0.8,0.5,0.7,1.1,0.7
15016299025234C,0.0,0.9,0.6,0.0,0.8,0.5,,,
150162990252352,0.3,0.9,0.6,0.3,0.8,0.5,0.9,1.1,0.7
150162990252353,0.5,0.9,0.6,1.1,0.8,0.5,1.8,1.1,0.7
150162990252354,0.3,0.9,0.6,0.3,0.8,0.5,2.0,1.1,0.7
150162990252355,3.5,0.9,0.6,4.0,0.8,0.5,1.4,1.1,0.7
150162990252356,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252357,15.4,0.9,0.6,16.0,0.8,0.5,10.7,1.1,0.7
150162990252358,6.3,0.9,0.6,6.3,0.8,0.5,12.3,1.1,0.7
15016299025235C,,,,,,,,,
150162990252361,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252362,0.6,0.9,0.6,0.6,0.8,0.5,1.9,1.1,0.7
150162990252363,0.6,0.9,0.6,0.6,0.8,0.5,1.7,1.1,0.7
150162990252365,0.6,0.9,0.6,0.6,0.8,0.5,0.9,1.1,0.7
150162990252366,4.3,0.9,0.6,4.3,0.8,0.5,3.5,1.1,0.7
150162990252367,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252368,0.4,0.9,0.6,0.4,0.8,0.5,0.0,1.1,0.7
150162990252369,2.8,0.9,0.6,2.8,0.8,0.5,3.4,1.1,0.7
15016299025236C,1.8,0.9,0.6,0.9,0.8,0.5,3.3,1.1,0.7
150162990252370,0.2,0.9,0.6,0.2,0.8,0.5,0.7,1.1,0.7
150162990252371,0.3,0.9,0.6,0.0,0.8,0.5,0.7,1.1,0.7
150162990252372,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252373,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252374,0.7,0.9,0.6,0.2,0.8,0.5,0.0,1.1,0.7
150162990252375,0.2,0.9,0.6,0.2,0.8,0.5,0.6,1.1,0.7
150162990252376,0.0,0.9,0.6,0.0,0.8,0.5,1.3,1.1,0.7
15016299025237C,0.0,0.9,0.6,0.0,0.8,0.5,,,
150162990252380,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252381,0.0,0.9,0.6,0.8,0.8,0.5,0.0,1.1,0.7
150162990252382,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252383,0.8,0.9,0.6,0.8,0.8,0.5,0.7,1.1,0.7
150162990252384,0.5,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252385,1.3,0.9,0.6,1.9,0.8,0.5,2.2,1.1,0.7
150162990252386,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252387,1.0,0.9,0.6,1.0,0.8,0.5,0.0,1.1,0.7
150162990252389,0.7,0.9,0.6,0.7,0.8,0.5,2.0,1.1,0.7
15016299025238C,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252391,0.6,0.9,0.6,0.6,0.8,0.5,0.6,1.1,0.7
150162990252392,0.5,0.9,0.6,0.5,0.8,0.5,0.0,1.1,0.7
150162990252394,0.0,0.9,0.6,0.6,0.8,0.5,0.0,1.1,0.7
150162990252395,0.6,0.9,0.6,0.6,0.8,0.5,0.0,1.1,0.7
150162990252396,0.1,0.9,0.6,0.1,0.8,0.5,0.8,1.1,0.7
150162990252398,0.2,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252399,0.7,0.9,0.6,0.7,0.8,0.5,0.7,1.1,0.7
150162990252400,1.7,0.9,0.6,1.7,0.8,0.5,1.1,1.1,0.7
150162990252401,0.3,0.9,0.6,0.3,0.8,0.5,0.0,1.1,0.7
150162990252402,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252403,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252404,1.0,0.9,0.6,1.0,0.8,0.5,0.9,1.1,0.7
150162990252405,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252406,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252409,0.3,0.9,0.6,0.3,0.8,0.5,1.1,1.1,0.7
150162990252410,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252412,2.1,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252413,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252414,0.0,0.9,0.6,0.0,0.8,0.5,2.2,1.1,0.7
150162990252416,3.1,0.9,0.6,2.3,0.8,0.5,0.0,1.1,0.7
150162990252417,7.3,0.9,0.6,4.2,0.8,0.5,1.4,1.1,0.7
150162990252419,0.6,0.9,0.6,0.6,0.8,0.5,0.0,1.1,0.7
150162990252421,0.2,0.9,0.6,0.2,0.8,0.5,0.0,1.1,0.7
150162990252422,0.0,0.9,0.6,0.2,0.8,0.5,0.0,1.1,0.7
150162990252423,0.5,0.9,0.6,1.4,0.8,0.5,0.0,1.1,0.7
150162990252426,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252428,1.1,0.9,0.6,1.9,0.8,0.5,1.1,1.1,0.7
150162990252429,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252434,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252435,0.1,0.9,0.6,0.1,0.8,0.5,0.0,1.1,0.7
150162990252436,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252437,0.4,0.9,0.6,0.4,0.8,0.5,1.2,1.1,0.7
150162990252438,1.9,0.9,0.6,0.2,0.8,0.5,0.5,1.1,0.7
150162990252442,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252444,0.3,0.9,0.6,0.3,0.8,0.5,0.0,1.1,0.7
150162990252446,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252451,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252452,0.0,0.9,0.6,0.0,0.8,0.5,0.7,1.1,0.7
150162990252453,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252454,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252455,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252456,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252457,0.3,0.9,0.6,0.3,0.8,0.5,0.0,1.1,0.7
150162990252458,1.0,0.9,0.6,1.0,0.8,0.5,0.7,1.1,0.7
150162990252459,1.0,0.9,0.6,0.3,0.8,0.5,0.0,1.1,0.7
150162990252460,2.6,0.9,0.6,3.0,0.8,0.5,4.5,1.1,0.7
150162990252461,1.0,0.9,0.6,1.0,0.8,0.5,0.0,1.1,0.7
150162990252462,0.2,0.9,0.6,0.2,0.8,0.5,0.0,1.1,0.7
150162990252464,0.3,0.9,0.6,0.3,0.8,0.5,0.0,1.1,0.7
150162990252465,0.4,0.9,0.6,0.4,0.8,0.5,0.0,1.1,0.7
150162990252468,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252469,0.2,0.9,0.6,0.2,0.8,0.5,0.0,1.1,0.7
150162990252472,0.6,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252474,0.3,0.9,0.6,0.3,0.8,0.5,2.4,1.1,0.7
150162990252475,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252476,2.9,0.9,0.6,2.9,0.8,0.5,1.3,1.1,0.7
150162990252477,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252478,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252479,0.4,0.9,0.6,0.4,0.8,0.5,1.0,1.1,0.7
150162990252480,0.3,0.9,0.6,0.3,0.8,0.5,0.0,1.1,0.7
150162990252484,1.0,0.9,0.6,2.0,0.8,0.5,2.8,1.1,0.7
150162990252486,0.2,0.9,0.6,0.2,0.8,0.5,0.0,1.1,0.7
150162990252487,0.0,0.9,0.6,0.0,0.8,0.5,1.4,1.1,0.7
150162990252488,0.2,0.9,0.6,0.2,0.8,0.5,0.6,1.1,0.7
150162990252490,0.1,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252491,1.9,0.9,0.6,1.9,0.8,0.5,1.4,1.1,0.7
150162990252492,0.7,0.9,0.6,1.1,0.8,0.5,1.3,1.1,0.7
150162990252494,2.1,0.9,0.6,0.8,0.8,0.5,1.0,1.1,0.7
150162990252497,18.8,0.9,0.6,18.8,0.8,0.5,10.5,1.1,0.7
150162990252498,0.3,0.9,0.6,0.3,0.8,0.5,0.0,1.1,0.7
150162990252500,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252501,4.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252502,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252503,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252504,3.6,0.9,0.6,2.9,0.8,0.5,3.4,1.1,0.7
150162990252505,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252506,0.3,0.9,0.6,0.3,0.8,0.5,2.3,1.1,0.7
150162990252507,0.8,0.9,0.6,0.8,0.8,0.5,1.5,1.1,0.7
150162990252510,0.3,0.9,0.6,0.3,0.8,0.5,0.0,1.1,0.7
150162990252512,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252513,0.2,0.9,0.6,0.2,0.8,0.5,0.0,1.1,0.7
150162990252514,3.4,0.9,0.6,2.4,0.8,0.5,5.9,1.1,0.7
150162990252516,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252521,0.4,0.9,0.6,0.4,0.8,0.5,1.2,1.1,0.7
150162990252525,0.3,0.9,0.6,0.3,0.8,0.5,0.9,1.1,0.7
150162990252542,2.1,0.9,0.6,0.8,0.8,0.5,0.8,1.1,0.7
150162990252597,0.7,0.9,0.6,0.2,0.8,0.5,0.0,1.1,0.7
150162990252603,3.3,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252605,0.0,0.9,0.6,0.0,0.8,0.5,1.4,1.1,0.7
150162990252617,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252618,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252620,0.3,0.9,0.6,0.3,0.8,0.5,0.0,1.1,0.7
150162990252622,1.0,0.9,0.6,1.5,0.8,0.5,1.5,1.1,0.7
150162990252634,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252636,0.6,0.9,0.6,0.6,0.8,0.5,0.9,1.1,0.7
150162990252637,0.0,0.9,0.6,0.6,0.8,0.5,0.0,1.1,0.7
150162990252700,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252703,1.8,0.9,0.6,0.9,0.8,0.5,0.6,1.1,0.7
150162990252704,0.7,0.9,0.6,0.7,0.8,0.5,0.9,1.1,0.7
150162990252706,4.2,0.9,0.6,2.9,0.8,0.5,2.7,1.1,0.7
150162990252714,0.8,0.9,0.6,0.8,0.8,0.5,1.6,1.1,0.7
150162990252724,0.0,0.9,0.6,0.0,0.8,0.5,,,
150162990252726,0.1,0.9,0.6,0.1,0.8,0.5,0.4,1.1,0.7
150162990252729,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252737,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252739,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252743,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252766,0.4,0.9,0.6,0.8,0.8,0.5,0.0,1.1,0.7
150162990252767,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252768,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252773,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252775,0.0,0.9,0.6,0.0,0.8,0.5,0.0,1.1,0.7
150162990252783,0.0,0.9,0.6,0.0,0.8,0.5,,,
150162990252785,1.1,0.9,0.6,1.1,0.8,0.5,0.0,1.1,0.7
150162990252799,0.5,0.9,0.6,0.5,0.8,0.5,0.7,1.1,0.7
