schid,demschoolwhite,enroll2015,enrolldist2015,lowinc2015,act2015school,actscore2015district,actscore2015state,percmin2015
280063400260001,96.5,311,"1,126",44.7,20.4,20.4,20.5,3.5
280063400261001,92.2,243,"1,126",58.4,,20.4,20.5,7.799999999999997
280063400262001,93.8,419,"1,126",49.2,,20.4,20.5,6.200000000000003
280063400262005,91.5,153,"1,126",64.1,,20.4,20.5,8.5
280065000150001,92.1,516,516,34.1,20.5,20.5,20.5,7.900000000000006
280065020170001,74.1,386,386,54.4,19.6,19.6,20.5,25.900000000000006
280065050160001,94.4,36,36,33.3,18.5,18.5,20.5,5.599999999999994
280371900022001,82.1,476,476,61.3,,,20.5,17.900000000000006
280372230260001,91.8,317,"1,074",10.1,21.4,21.4,20.5,8.200000000000003
280372230261003,92.2,281,"1,074",11.7,,21.4,20.5,7.799999999999997
280372230262002,94.3,476,"1,074",11.6,,21.4,20.5,5.700000000000003
280372240260001,93.0,284,581,46.5,19.4,19.4,20.5,7.0
280372240262004,90.6,297,581,59.6,,19.4,20.5,9.400000000000006
280372250260001,95.6,205,411,36.6,19.1,19.1,20.5,4.400000000000006
280372250262003,89.8,206,411,46.1,,19.1,20.5,10.200000000000003
280372260260001,93.5,123,383,22.0,20.3,20.3,20.5,6.5
280372260262002,90.4,260,383,33.8,,20.3,20.5,9.599999999999994
280372270260002,96.8,218,520,39.4,19.3,19.3,20.5,3.200000000000003
280372270262001,93.7,302,520,45.4,,19.3,20.5,6.299999999999997
280372280260001,92.0,812,"2,557",21.7,21.7,21.7,20.5,8.0
280372280261002,92.5,617,"2,557",26.3,,21.7,20.5,7.5
280372280262003,93.1,406,"2,557",28.1,,21.7,20.5,6.900000000000006
280372280262004,94.3,334,"2,557",39.5,,21.7,20.5,5.700000000000003
280372280262005,93.0,388,"2,557",28.4,,21.7,20.5,7.0
280372290260001,69.1,543,"1,952",69.1,19.8,19.8,20.5,30.900000000000006
280372290261001,71.1,253,"1,952",77.1,,19.8,20.5,28.900000000000006
280372290262002,71.2,375,"1,952",78.4,,19.8,20.5,28.799999999999997
280372290262004,64.8,293,"1,952",86.0,,19.8,20.5,35.2
280372290262005,67.6,256,"1,952",84.0,,19.8,20.5,32.400000000000006
280372290262007,82.0,111,"1,952",69.4,,19.8,20.5,18.0
280372300260002,79.5,297,609,42.1,19.4,19.4,20.5,20.5
280372300262001,76.9,312,609,52.9,,19.4,20.5,23.099999999999994
280880010261001,91.2,57,149,43.9,,,20.5,8.799999999999997
280880010262001,90.2,92,149,50.0,,,20.5,9.799999999999997
280881000260001,91.6,286,788,41.6,20.2,20.2,20.5,8.400000000000006
280881000261001,93.6,157,788,44.6,,20.2,20.5,6.400000000000006
280881000262002,94.5,345,788,49.9,,20.2,20.5,5.5
300020010220001,3.9,204,500,100.0,14.7,14.7,20.5,96.1
300020010222004,4.1,296,500,99.7,,14.7,20.5,95.9
300020050260001,79.7,123,480,100.0,16.2,16.2,20.5,20.299999999999997
300020050261001,85.7,91,480,98.9,,16.2,20.5,14.299999999999997
300020050262002,74.4,266,480,100.0,,16.2,20.5,25.599999999999994
300390860032001,88.6,264,264,65.5,,,20.5,11.400000000000006
300390950021004,33.3,393,"1,504",62.3,,,20.5,66.7
300390950022003,30.1,309,"1,504",56.0,,,20.5,69.9
300390950022005,33.2,503,"1,504",19.5,,,20.5,66.8
300390950022008,33.4,299,"1,504",59.9,,,20.5,66.6
300391300042001,78.0,254,254,37.8,,,20.5,22.0
300391400042001,61.0,711,711,54.9,,,20.5,39.0
300391650160001,54.8,"1,031","1,031",54.7,21.2,21.2,20.5,45.2
300391760260001,97.6,286,957,49.0,19.4,19.4,20.5,2.4000000000000057
300391760261001,95.0,239,957,58.2,,19.4,20.5,5.0
300391760262008,88.9,432,957,64.4,,19.4,20.5,11.099999999999994
300391860260001,73.6,590,"2,153",98.1,18.6,18.6,20.5,26.400000000000006
300391860261002,71.2,489,"2,153",99.6,,18.6,20.5,28.799999999999997
300391860262009,63.6,434,"2,153",98.6,,18.6,20.5,36.4
300391860262010,72.6,507,"2,153",98.6,,18.6,20.5,27.400000000000006
300391960260001,95.1,163,515,58.3,17.8,17.8,20.5,4.900000000000006
300391960261002,93.1,101,515,66.3,,17.8,20.5,6.900000000000006
300391960262003,93.8,146,515,73.3,,17.8,20.5,6.200000000000003
300391960262004,89.5,105,515,60.0,,17.8,20.5,10.5
300730050022001,96.6,119,119,84.0,,,20.5,3.4000000000000057
300730500022001,89.8,283,545,46.3,,,20.5,10.200000000000003
300730500022002,93.9,262,545,46.2,,,20.5,6.099999999999994
300731010160001,97.6,453,453,40.2,18.8,18.8,20.5,2.4000000000000057
300732040042001,98.0,153,153,26.1,,,20.5,2.0
300733000260001,86.6,402,"1,486",49.0,20.0,20.0,20.5,13.400000000000006
300733000262002,83.3,467,"1,486",55.9,,20.0,20.5,16.700000000000003
300733000262003,82.5,617,"1,486",61.9,,20.0,20.5,17.5
300771000260001,75.0,224,400,63.4,18.3,18.3,20.5,25.0
300771000262004,73.3,176,400,66.5,,18.3,20.5,26.700000000000003
300771010260001,26.8,97,507,100.0,16.3,16.3,20.5,73.2
300771010262005,32.9,410,507,99.5,,16.3,20.5,67.1
300910160042001,95.2,124,124,37.9,,,20.5,4.799999999999997
300910170220001,65.1,172,556,59.9,19.5,19.5,20.5,34.900000000000006
300910170221001,66.7,141,556,63.8,,19.5,20.5,33.3
300910170222002,61.7,243,556,66.7,,19.5,20.5,38.3
300910370041001,93.5,321,758,48.3,,,20.5,6.5
300910370042002,95.8,165,758,63.6,,,20.5,4.200000000000003
300910370042003,92.6,272,758,59.9,,,20.5,7.400000000000006
300910430042001,93.5,445,445,53.0,,,20.5,6.5
300910660220001,93.1,72,267,88.9,17.4,17.4,20.5,6.900000000000006
300910660221001,95.2,42,267,88.1,,17.4,20.5,4.799999999999997
300910660222001,97.4,153,267,85.6,,17.4,20.5,2.5999999999999943
300910810160001,94.4,483,483,38.3,19.1,19.1,20.5,5.599999999999994
300910840260001,99.2,119,374,99.2,19.8,19.8,20.5,0.7999999999999972
300910840261002,93.7,79,374,98.7,,19.8,20.5,6.299999999999997
300910840262005,90.3,176,374,100.0,,19.8,20.5,9.700000000000003
310450460220001,13.9,"2,561","40,400",77.1,17.9,19.4,20.5,86.1
310450460220002,18.1,"1,981","40,400",73.8,17.6,19.4,20.5,81.9
310450460220003,28.3,"2,129","40,400",63.7,17.9,19.4,20.5,71.7
310450460220004,48.9,"2,533","40,400",39.1,21.5,19.4,20.5,51.1
310450460220005,53.1,"2,931","40,400",36.3,20.7,19.4,20.5,46.9
310450460221003,16.8,541,"40,400",81.5,,19.4,20.5,83.2
310450460221004,63.0,934,"40,400",27.7,,19.4,20.5,37.0
310450460221005,5.5,616,"40,400",88.3,,19.4,20.5,94.5
310450460221006,17.0,613,"40,400",78.0,,19.4,20.5,83.0
310450460221007,13.1,718,"40,400",78.1,,19.4,20.5,86.9
310450460221008,15.3,756,"40,400",79.5,,19.4,20.5,84.7
310450460221009,50.4,980,"40,400",35.8,,19.4,20.5,49.6
310450460221045,29.4,697,"40,400",61.4,,19.4,20.5,70.6
310450460222006,19.9,729,"40,400",70.0,,19.4,20.5,80.1
310450460222007,29.3,738,"40,400",50.4,,19.4,20.5,70.7
310450460222008,23.6,580,"40,400",51.0,,19.4,20.5,76.4
310450460222009,59.4,635,"40,400",34.3,,19.4,20.5,40.6
310450460222010,15.3,627,"40,400",79.7,,19.4,20.5,84.7
310450460222011,4.5,683,"40,400",91.1,,19.4,20.5,95.5
310450460222012,58.1,504,"40,400",45.2,,19.4,20.5,41.9
310450460222013,10.1,624,"40,400",86.2,,19.4,20.5,89.9
310450460222015,2.8,431,"40,400",94.9,,19.4,20.5,97.2
310450460222016,10.0,598,"40,400",87.5,,19.4,20.5,90.0
310450460222017,34.9,576,"40,400",57.8,,19.4,20.5,65.1
310450460222019,37.5,512,"40,400",50.6,,19.4,20.5,62.5
310450460222020,12.0,557,"40,400",87.6,,19.4,20.5,88.0
310450460222021,10.8,721,"40,400",87.0,,19.4,20.5,89.2
310450460222022,6.3,637,"40,400",94.0,,19.4,20.5,93.7
310450460222023,7.5,160,"40,400",85.6,,19.4,20.5,92.5
310450460222024,8.4,545,"40,400",87.2,,19.4,20.5,91.6
310450460222025,10.8,417,"40,400",88.2,,19.4,20.5,89.2
310450460222026,7.5,465,"40,400",90.3,,19.4,20.5,92.5
310450460222027,23.0,508,"40,400",78.5,,19.4,20.5,77.0
310450460222028,2.7,708,"40,400",93.6,,19.4,20.5,97.3
310450460222029,8.7,459,"40,400",90.8,,19.4,20.5,91.3
310450460222031,32.7,496,"40,400",65.1,,19.4,20.5,67.3
310450460222032,3.8,573,"40,400",92.5,,19.4,20.5,96.2
310450460222034,21.9,343,"40,400",74.3,,19.4,20.5,78.1
310450460222036,14.6,478,"40,400",87.4,,19.4,20.5,85.4
310450460222037,74.6,422,"40,400",16.4,,19.4,20.5,25.400000000000006
310450460222038,49.9,445,"40,400",58.0,,19.4,20.5,50.1
310450460222042,18.7,530,"40,400",79.1,,19.4,20.5,81.3
310450460222043,32.6,567,"40,400",52.0,,19.4,20.5,67.4
310450460222044,7.5,802,"40,400",90.8,,19.4,20.5,92.5
310450460222047,69.1,475,"40,400",25.9,,19.4,20.5,30.900000000000006
310450460222048,71.5,376,"40,400",17.8,,19.4,20.5,28.5
310450460222049,66.0,488,"40,400",22.1,,19.4,20.5,34.0
310450460222050,57.2,824,"40,400",33.1,,19.4,20.5,42.8
310450460222051,51.5,398,"40,400",37.7,,19.4,20.5,48.5
310450460222052,22.6,575,"40,400",68.3,,19.4,20.5,77.4
310450460222053,42.2,659,"40,400",33.5,,19.4,20.5,57.8
310450460222054,51.7,511,"40,400",29.0,,19.4,20.5,48.3
310450460222055,55.3,443,"40,400",34.1,,19.4,20.5,44.7
310450460222056,36.9,536,"40,400",54.1,,19.4,20.5,63.1
310451010220001,83.1,"2,023","6,148",14.9,23.4,23.4,20.5,16.900000000000006
310451010221002,80.8,"1,444","6,148",18.2,,23.4,20.5,19.200000000000003
310451010222003,88.3,436,"6,148",15.8,,23.4,20.5,11.700000000000003
310451010222005,76.3,514,"6,148",23.5,,23.4,20.5,23.700000000000003
310451010222006,74.9,430,"6,148",24.4,,23.4,20.5,25.099999999999994
310451010222007,74.7,467,"6,148",33.8,,23.4,20.5,25.299999999999997
310451010222009,91.1,428,"6,148",5.8,,23.4,20.5,8.900000000000006
310451010222010,68.5,406,"6,148",28.8,,23.4,20.5,31.5
310451290220001,29.9,"3,798","12,638",62.5,18.7,18.7,20.5,70.1
310451290221003,10.0,732,"12,638",84.4,,18.7,20.5,90.0
310451290221004,26.7,744,"12,638",71.1,,18.7,20.5,73.3
310451290221005,39.0,718,"12,638",54.5,,18.7,20.5,61.0
310451290221006,34.3,712,"12,638",57.9,,18.7,20.5,65.7
310451290222005,45.3,596,"12,638",56.2,,18.7,20.5,54.7
310451290222006,54.6,394,"12,638",49.0,,18.7,20.5,45.4
310451290222007,10.0,698,"12,638",88.3,,18.7,20.5,90.0
310451290222008,22.3,609,"12,638",72.1,,18.7,20.5,77.7
310451290222009,6.8,629,"12,638",88.2,,18.7,20.5,93.2
310451290222011,8.9,631,"12,638",88.3,,18.7,20.5,91.1
310451290222012,19.5,353,"12,638",78.8,,18.7,20.5,80.5
310451290222014,40.4,510,"12,638",59.6,,18.7,20.5,59.6
310451290222015,13.9,489,"12,638",82.0,,18.7,20.5,86.1
310451290222017,56.0,666,"12,638",29.4,,18.7,20.5,44.0
310451310220001,4.0,"3,875","14,799",76.2,17.1,17.1,20.5,96.0
310451310221002,2.1,"1,051","14,799",83.7,,17.1,20.5,97.9
310451310221003,2.2,947,"14,799",83.0,,17.1,20.5,97.8
310451310221004,2.6,993,"14,799",81.6,,17.1,20.5,97.4
310451310222004,7.7,893,"14,799",76.6,,17.1,20.5,92.3
310451310222005,2.2,942,"14,799",90.0,,17.1,20.5,97.8
310451310222006,1.5,344,"14,799",89.8,,17.1,20.5,98.5
310451310222007,0.2,513,"14,799",89.7,,17.1,20.5,99.8
310451310222008,5.7,698,"14,799",82.1,,17.1,20.5,94.3
310451310222009,2.0,646,"14,799",87.3,,17.1,20.5,98.0
310451310222010,2.3,904,"14,799",83.2,,17.1,20.5,97.7
310451310222011,0.6,329,"14,799",83.6,,17.1,20.5,99.4
310451310222012,8.5,317,"14,799",78.2,,17.1,20.5,91.5
310451310222013,1.4,563,"14,799",88.1,,17.1,20.5,98.6
310451310222014,3.0,462,"14,799",80.5,,17.1,20.5,97.0
310451310222015,1.8,446,"14,799",89.0,,17.1,20.5,98.2
310451310222016,9.0,431,"14,799",67.7,,17.1,20.5,91.0
310451310222017,2.9,443,"14,799",85.1,,17.1,20.5,97.1
310453000260002,36.3,"2,576","20,862",63.7,18.8,20.7,20.5,63.7
310453000260003,65.8,"1,411","20,862",30.0,21.3,20.7,20.5,34.2
310453000260004,72.5,"2,150","20,862",26.1,22.5,20.7,20.5,27.5
310453000261001,7.2,869,"20,862",91.6,,20.7,20.5,92.8
310453000261004,69.7,455,"20,862",35.2,,20.7,20.5,30.299999999999997
310453000261005,63.0,924,"20,862",30.5,,20.7,20.5,37.0
310453000261008,70.4,899,"20,862",27.4,,20.7,20.5,29.599999999999994
310453000262001,61.5,522,"20,862",36.6,,20.7,20.5,38.5
310453000262002,45.2,808,"20,862",36.6,,20.7,20.5,54.8
310453000262003,63.1,482,"20,862",27.0,,20.7,20.5,36.9
310453000262009,62.4,380,"20,862",39.7,,20.7,20.5,37.6
310453000262010,74.1,432,"20,862",44.7,,20.7,20.5,25.900000000000006
310453000262012,2.1,778,"20,862",94.0,,20.7,20.5,97.9
310453000262013,77.8,347,"20,862",32.9,,20.7,20.5,22.200000000000003
310453000262015,65.0,545,"20,862",47.9,,20.7,20.5,35.0
310453000262016,7.9,508,"20,862",90.6,,20.7,20.5,92.1
310453000262018,19.6,576,"20,862",81.6,,20.7,20.5,80.4
310453000262019,63.6,431,"20,862",36.4,,20.7,20.5,36.4
31045300026201C,47.9,869,"20,862",23.6,,20.7,20.5,52.1
310453000262020,79.6,353,"20,862",28.6,,20.7,20.5,20.400000000000006
310453000262021,3.5,633,"20,862",94.6,,20.7,20.5,96.5
310453000262022,7.3,824,"20,862",92.1,,20.7,20.5,92.7
310453000262023,69.6,"1,386","20,862",24.9,,20.7,20.5,30.400000000000006
310453000262025,71.5,649,"20,862",23.7,,20.7,20.5,28.5
310453000262026,64.9,721,"20,862",22.9,,20.7,20.5,35.099999999999994
310453010260001,73.3,"1,064","3,722",14.7,22.9,22.9,20.5,26.700000000000003
310453010261001,65.7,254,"3,722",20.9,,22.9,20.5,34.3
310453010261002,69.4,556,"3,722",17.6,,22.9,20.5,30.599999999999994
310453010262003,72.5,462,"3,722",21.0,,22.9,20.5,27.5
310453010262004,86.5,222,"3,722",20.7,,22.9,20.5,13.5
310453010262006,63.8,591,"3,722",9.0,,22.9,20.5,36.2
310453010262007,66.8,573,"3,722",10.5,,22.9,20.5,33.2
310453020260001,79.1,"1,364","4,657",20.0,21.1,21.1,20.5,20.900000000000006
310453020261001,81.7,"1,101","4,657",17.8,,21.1,20.5,18.299999999999997
310453020262007,85.7,580,"4,657",12.4,,21.1,20.5,14.299999999999997
310453020262008,86.3,531,"4,657",22.2,,21.1,20.5,13.700000000000003
310453020262009,85.9,460,"4,657",13.5,,21.1,20.5,14.099999999999994
310453020262010,70.7,621,"4,657",20.0,,21.1,20.5,29.299999999999997
310453030260011,78.3,"2,563","13,145",19.7,23.3,23.3,20.5,21.700000000000003
310453030260012,86.3,"2,032","13,145",8.7,23.4,23.3,20.5,13.700000000000003
310453030261010,85.4,"1,115","13,145",6.3,,23.3,20.5,14.599999999999994
310453030261011,80.1,921,"13,145",22.8,,23.3,20.5,19.900000000000006
310453030261012,78.4,"1,279","13,145",21.1,,23.3,20.5,21.599999999999994
310453030262001,56.8,447,"13,145",45.0,,23.3,20.5,43.2
310453030262002,59.1,494,"13,145",40.3,,23.3,20.5,40.9
310453030262003,88.7,275,"13,145",16.4,,23.3,20.5,11.299999999999997
310453030262005,86.4,470,"13,145",16.8,,23.3,20.5,13.599999999999994
310453030262006,65.0,451,"13,145",42.4,,23.3,20.5,35.0
310453030262008,90.6,414,"13,145",13.5,,23.3,20.5,9.400000000000006
310453030262009,84.7,489,"13,145",11.5,,23.3,20.5,15.299999999999997
310453030262010,81.9,519,"13,145",7.1,,23.3,20.5,18.099999999999994
310453030262011,78.1,360,"13,145",24.4,,23.3,20.5,21.900000000000006
310453030262012,81.7,442,"13,145",6.1,,23.3,20.5,18.299999999999997
310453030262013,74.2,469,"13,145",6.2,,23.3,20.5,25.799999999999997
310453030262014,68.4,405,"13,145",9.4,,23.3,20.5,31.599999999999994
310453040260001,86.7,"1,996","5,889",5.3,24.3,24.3,20.5,13.299999999999997
310453040261002,87.1,712,"5,889",4.5,,24.3,20.5,12.900000000000006
310453040261003,85.3,712,"5,889",5.8,,24.3,20.5,14.700000000000003
310453040262001,86.2,449,"5,889",1.3,,24.3,20.5,13.799999999999997
310453040262003,87.1,503,"5,889",7.8,,24.3,20.5,12.900000000000006
310453040262004,75.6,434,"5,889",16.4,,24.3,20.5,24.400000000000006
310453040262006,84.3,305,"5,889",3.0,,24.3,20.5,15.700000000000003
310453040262007,89.2,388,"5,889",0.0,,24.3,20.5,10.799999999999997
310453040262008,87.2,305,"5,889",0.3,,24.3,20.5,12.799999999999997
320380030260001,96.0,100,333,48.0,17.3,17.3,20.5,4.0
320380030261001,91.4,58,333,60.3,,17.3,20.5,8.599999999999994
320380030262002,92.0,175,333,54.3,,17.3,20.5,8.0
320380040260001,90.9,340,"1,127",37.4,20.2,20.2,20.5,9.099999999999994
320380040261002,88.9,342,"1,127",41.8,,20.2,20.5,11.099999999999994
320380040262003,88.9,389,"1,127",47.8,,20.2,20.5,11.099999999999994
320380060260001,92.5,106,289,13.2,20.7,20.7,20.5,7.5
320380060261001,93.4,61,289,18.0,,20.7,20.5,6.599999999999994
320380060262001,96.7,122,289,18.0,,20.7,20.5,3.299999999999997
320380090260001,86.0,378,"1,116",59.5,19.1,19.1,20.5,14.0
320380090261002,82.6,241,"1,116",61.4,,19.1,20.5,17.400000000000006
320380090262003,82.8,169,"1,116",68.6,,19.1,20.5,17.200000000000003
320380090262004,80.5,169,"1,116",65.7,,19.1,20.5,19.5
320380090262007,85.5,159,"1,116",66.0,,19.1,20.5,14.5
320380100260001,63.3,335,"1,021",54.3,19.1,19.1,20.5,36.7
320380100261001,57.2,229,"1,021",61.1,,19.1,20.5,42.8
320380100262002,62.6,190,"1,021",60.0,,19.1,20.5,37.4
320380100262003,64.5,107,"1,021",45.8,,19.1,20.5,35.5
320380100262004,58.1,160,"1,021",60.6,,19.1,20.5,41.9
320381240260001,94.5,201,655,52.7,,,20.5,5.5
320381240262001,90.3,454,655,63.7,,,20.5,9.700000000000003
320382490262001,94.0,83,83,42.2,,,20.5,6.0
320460010260003,56.9,362,"1,207",65.2,18.1,18.1,20.5,43.1
320460010261002,53.3,428,"1,207",69.6,,18.1,20.5,46.7
320460010262004,53.0,417,"1,207",70.5,,18.1,20.5,47.0
320460020260001,91.8,608,"1,838",28.0,21.0,21.0,20.5,8.200000000000003
320460020262002,94.8,402,"1,838",33.6,,21.0,20.5,5.200000000000003
320460020262003,95.7,562,"1,838",30.6,,21.0,20.5,4.299999999999997
320460020262004,92.5,266,"1,838",31.2,,21.0,20.5,7.5
320460050260005,81.2,767,"2,203",34.4,21.0,21.0,20.5,18.799999999999997
320460050261004,83.4,669,"2,203",39.2,,21.0,20.5,16.599999999999994
320460050262003,85.0,767,"2,203",38.2,,21.0,20.5,15.0
320460060260001,88.0,158,511,31.0,19.6,19.6,20.5,12.0
320460060262002,88.7,353,511,37.1,,19.6,20.5,11.299999999999997
320460530021001,74.6,551,"2,429",46.6,,,20.5,25.400000000000006
320460530022001,66.5,248,"2,429",57.7,,,20.5,33.5
320460530022002,58.1,298,"2,429",57.4,,,20.5,41.9
320460530022003,72.4,468,"2,429",54.9,,,20.5,27.599999999999994
320460530022004,81.3,342,"2,429",43.9,,,20.5,18.700000000000003
320460530022005,73.2,522,"2,429",44.4,,,20.5,26.799999999999997
320460610021001,63.3,477,"1,613",62.3,,,20.5,36.7
320460610022002,69.5,672,"1,613",49.0,,,20.5,30.5
320460610022003,67.2,464,"1,613",57.3,,,20.5,32.8
320461110250014,21.9,"1,175","5,470",79.4,17.2,17.2,20.5,78.1
320461110251008,20.1,737,"5,470",85.9,,17.2,20.5,79.9
320461110252002,28.9,194,"5,470",87.6,,17.2,20.5,71.1
320461110252003,16.5,212,"5,470",92.9,,17.2,20.5,83.5
320461110252005,19.4,201,"5,470",96.5,,17.2,20.5,80.6
320461110252009,11.8,297,"5,470",92.6,,17.2,20.5,88.2
320461110252010,31.7,461,"5,470",78.7,,17.2,20.5,68.3
320461110252011,15.9,378,"5,470",79.4,,17.2,20.5,84.1
320461110252013,30.8,325,"5,470",76.0,,17.2,20.5,69.2
320461110252015,28.8,640,"5,470",83.9,,17.2,20.5,71.2
320461110252016,19.3,529,"5,470",88.5,,17.2,20.5,80.7
320462560042001,65.5,339,339,68.1,,,20.5,34.5
320462580042001,72.4,471,471,32.7,,,20.5,27.599999999999994
320462590042001,2.5,285,285,89.8,,,20.5,97.5
320463020160001,35.9,259,259,76.4,17.4,17.4,20.5,64.1
320463070160001,75.2,"2,083","2,083",42.7,20.9,20.9,20.5,24.799999999999997
330362350260001,94.0,283,891,54.4,18.2,18.2,20.5,6.0
330362350261001,94.6,203,891,58.6,,18.2,20.5,5.400000000000006
330362350262001,91.9,345,891,64.9,,18.2,20.5,8.099999999999994
330482020260001,93.2,322,"1,115",37.0,19.9,19.9,20.5,6.799999999999997
330482020261002,93.4,364,"1,115",45.6,,19.9,20.5,6.599999999999994
330482020262002,92.3,429,"1,115",54.8,,19.9,20.5,7.700000000000003
330482050260023,66.2,"1,350","4,573",58.9,18.9,18.9,20.5,33.8
330482050261021,69.1,515,"4,573",57.5,,18.9,20.5,30.900000000000006
330482050261022,63.4,478,"4,573",78.5,,18.9,20.5,36.6
330482050262015,71.5,442,"4,573",64.5,,18.9,20.5,28.5
330482050262017,64.9,379,"4,573",84.2,,18.9,20.5,35.099999999999994
330482050262018,72.9,329,"4,573",52.3,,18.9,20.5,27.099999999999994
330482050262020,57.3,436,"4,573",80.3,,18.9,20.5,42.7
330482050262021,45.7,444,"4,573",84.7,,18.9,20.5,54.3
330482080260001,94.0,218,664,38.1,21.4,21.4,20.5,6.0
330482080261001,99.1,107,664,49.5,,21.4,20.5,0.9000000000000057
330482080262001,93.2,339,664,53.1,,21.4,20.5,6.799999999999997
330482100260001,97.9,94,297,36.2,18.0,18.0,20.5,2.0999999999999943
330482100261001,96.7,60,297,43.3,,18.0,20.5,3.299999999999997
330482100262003,97.9,143,297,34.3,,18.0,20.5,2.0999999999999943
330482760260001,93.7,286,"1,003",52.8,18.5,18.5,20.5,6.299999999999997
330482760261001,93.5,215,"1,003",58.1,,18.5,20.5,6.5
330482760262001,88.5,365,"1,003",57.3,,18.5,20.5,11.5
330482760262002,95.6,137,"1,003",57.7,,18.5,20.5,4.400000000000006
330664040260001,94.7,419,"1,387",43.2,19.1,19.1,20.5,5.299999999999997
330664040261001,92.2,193,"1,387",40.4,,19.1,20.5,7.799999999999997
330664040262001,95.4,370,"1,387",42.7,,19.1,20.5,4.599999999999994
330664040262002,92.8,221,"1,387",67.9,,19.1,20.5,7.200000000000003
330664040262003,95.1,184,"1,387",53.3,,19.1,20.5,4.900000000000006
330942380260001,69.3,537,"1,763",58.7,19.8,19.8,20.5,30.700000000000003
330942380261001,62.9,251,"1,763",72.5,,19.8,20.5,37.1
330942380262001,62.5,240,"1,763",77.1,,19.8,20.5,37.5
330942380262002,58.5,383,"1,763",93.0,,19.8,20.5,41.5
330942380262005,63.4,352,"1,763",78.1,,19.8,20.5,36.6
330943040260001,92.0,338,951,46.4,19.9,19.9,20.5,8.0
330943040261001,92.6,188,951,51.6,,19.9,20.5,7.400000000000006
330943040262001,93.1,245,951,46.9,,19.9,20.5,6.900000000000006
330943040262002,88.9,180,951,65.0,,19.9,20.5,11.099999999999994
340490010021003,66.2,269,571,38.3,,,20.5,33.8
340490010022002,64.9,302,571,40.7,,,20.5,35.099999999999994
340490030041006,28.3,855,"2,348",59.5,,,20.5,71.7
340490030042002,25.0,304,"2,348",52.0,,,20.5,75.0
340490030042004,28.3,406,"2,348",77.1,,,20.5,71.7
340490030042005,17.8,354,"2,348",64.4,,,20.5,82.2
340490030042006,27.7,429,"2,348",52.2,,,20.5,72.3
340490060021001,8.9,561,"2,832",90.0,,,20.5,91.1
340490060022002,15.1,172,"2,832",89.5,,,20.5,84.9
340490060022005,5.0,500,"2,832",91.6,,,20.5,95.0
340490060022006,3.7,595,"2,832",91.9,,,20.5,96.3
340490060022007,13.1,398,"2,832",89.7,,,20.5,86.9
